x,y,w,h,Cx,Cy,W,H,distance,angle,x_center,y2,y_low,angle_calculated
0.6278330684954418,0.6431679812304938,0.14050347077026004,0.2793342811742076,3375.2305762314954,1728.8355335475674,755.346658860918,750.85054779627,200.0,45.0,687.2305762314954,583.7391925542975,0.50350084064339,46.01990465835907
0.6591536338546459,0.6016559337626495,0.07819687212511511,0.1729530818767248,3543.609935602576,1617.251149954002,420.38638454461886,464.8978840846363,300.0,60.0,855.6099356025761,838.29990800368,0.515179392824287,57.295308187672504
0.541021,0.533069,0.016439,0.039773,2908.528896,1432.889472,88.376064,106.90982400000001,1200.0,15.0,220.5288959999998,1201.655616,0.5131825,14.767559999999985
0.7428129999999998,0.5191690000000001,0.008258,0.042647,3993.3626879999993,1395.5262720000003,44.395008,114.63513599999999,1400.0,90.0,1305.3626879999993,1235.1561599999998,0.4978455000000001,87.41267999999995
0.701396,0.518387,0.014881,0.041914,3770.704896,1393.424256,80.00025600000001,112.664832,1400.0,75.0,1082.7048960000002,1238.243328,0.49743000000000004,72.50256000000002
0.663842,0.512161,0.008826,0.029690000000000005,3568.814592,1376.688768,47.448576,79.80672000000001,2000.0,60.0,880.8145920000002,1271.407872,0.497316,58.983120000000014
0.581918,0.543486,0.006313999999999999,0.043433,3128.391168,1460.890368,33.944064,116.747904,900.0,30.0,440.3911680000001,1168.73568,0.5217695,29.490480000000005
0.5808291800279154,0.5156057568583443,0.010413636925482236,0.02666588200165357,3122.537671830073,1385.9482744352295,55.98371211139251,71.6778908204448,2200.0,30.0,434.5376718300731,1266.2127801545482,0.5022728158575175,29.09850481004954
0.7006699999999999,0.513468,0.011204,0.032701,3766.8019199999994,1380.201984,60.232704000000005,87.900288,1800.0,75.0,1078.8019199999994,1263.847872,0.49711750000000005,72.24119999999996
0.578813,0.558154,0.020911,0.099122,3111.698688,1500.317952,112.417536,266.439936,500.0,30.0,423.69868799999995,1054.4620799999998,0.5085930000000001,28.37268
0.5399530381613789,0.5555451291159346,0.026967833697656686,0.101422504993361,2902.787533155573,1493.3053070636322,144.97907395860236,272.62369342215436,600.0,15.0,214.78753315557287,1058.3828462252907,0.504833876619254,14.383093738096399
0.6951529999999999,0.6173240000000001,0.04124799999999999,0.215531,3737.1425279999994,1659.3669120000002,221.74924799999997,579.347328,300.0,75.0,1049.1425279999994,738.9594239999999,0.5095585000000001,70.25507999999996
0.7434848013021836,0.5140043836705613,0.0063400727851728785,0.03406235182622339,3996.974291800539,1381.6437833064688,34.084231293089395,91.55960170888848,1800.0,90.0,1308.974291800539,1260.576415839087,0.49697320775744963,87.6545284687861
0.6153629999999999,0.533229,0.023381,0.058756,3308.1914879999995,1433.319552,125.69625599999999,157.936128,1000.0,45.0,620.1914879999995,1175.7123840000002,0.5038509999999999,41.53067999999997
0.745165,0.543599,0.016453,0.083153,4006.00704,1461.1941120000001,88.45132799999999,223.515264,700.0,90.0,1318.00704,1115.0482559999998,0.5020225,88.2594
0.7453009999999999,0.566393,0.023277000000000003,0.112833,4006.7381759999994,1522.464384,125.13715200000001,303.295104,500.0,90.0,1318.7381759999994,1013.888064,0.5099765,88.30835999999995
0.6209361987052635,0.5269554937264094,0.012854186784056481,0.04950229378540939,3338.1530042394966,1416.4563671365884,69.10410815108764,133.06216569518045,1200.0,45.0,650.1530042394966,1205.0125500158215,0.5022043468337046,43.53703153389486
0.7059789999999999,0.684948,0.21121599999999996,0.327264,3795.3431039999996,1841.140224,1135.4972159999998,879.6856319999999,100.0,75.0,1107.3431039999996,407.0169599999999,0.521316,74.15243999999997
0.581383,0.547065,0.012924999999999999,0.085726,3125.515008,1470.51072,69.48479999999999,230.431488,700.0,30.0,437.51500799999985,1102.273536,0.504202,29.29787999999999
0.540436,0.593982,0.036091,0.159297,2905.383936,1596.623616,194.025216,428.190336,400.0,15.0,217.38393600000018,877.2812159999999,0.5143335,14.556960000000013
0.5778072730687986,0.516420306413232,0.013755245358495287,0.026661401497330386,3106.2919000178617,1388.1377836387676,73.94819904727066,71.66584722482408,2000.0,30.0,418.29190001786174,1264.0292927488204,0.5030896056645668,28.010618304767526
0.5799671522129927,0.5996191731046356,0.08739650413983431,0.16839747459642923,3117.9034102970486,1611.7763373052605,469.84360625574925,452.65241171520177,300.0,30.0,429.9034102970486,849.8974568371386,0.515420435806421,28.78817479667736
