Cx;Cy;W;H;Cx;Cy;W;H;Dist;Ang;Xc;Yc
0.539132;0.631719;0.033796;0.257269;2898.373632;1698.060672;181.687296;691.539072;20.0;18.0;210.37363199999982;644.1697919999999
0.558885;0.5235009999999999;0.006743;0.035114;3004.56576;1407.1706879999997;36.250368;94.386432;160.0;18.0;316.56575999999995;1233.6360960000004
0.6336720480593152;0.5156335618695084;0.0032687491303333618;0.021299591107333954;3406.6209303668784;1386.0230143052386;17.572795324672153;57.253300896513664;240.0;45.0;718.6209303668784;1273.3503352465045
0.602549;0.520278;0.005710999999999999;0.032527;3239.303424;1398.507264;30.702335999999995;87.432576;180.0;34.0;551.3034240000002;1245.7764479999998
0.615698;0.531075;0.011485;0.062806;3309.992448;1427.5295999999998;61.74336;168.822528;100.0;45.0;621.992448;1176.059136
0.586585;0.575847;0.021376;0.13714;3153.4809600000003;1547.876736;114.91737599999999;368.63232000000005;40.0;34.0;465.4809600000003;955.807104
0.583579;0.562554;0.015936;0.110693;3137.3207039999998;1512.145152;85.67193599999999;297.542784;50.0;34.0;449.32070399999975;1027.0834559999998
0.615786;0.540252;0.012174;0.066848;3310.4655359999997;1452.1973759999998;65.447424;179.68742400000002;80.0;45.0;622.4655359999997;1145.958912
0.5395319999999999;0.538375;0.010096;0.069262;2900.5240319999994;1447.152;54.276096;186.17625600000002;80.0;18.0;212.52403199999935;1147.7598719999999
0.558338;0.652515;0.045674;0.216784;3001.625088;1753.96032;245.543424;582.7153920000001;20.0;18.0;313.6250879999998;642.681984
0.55671;0.611727;0.030351;0.165154;2992.87296;1644.3221760000001;163.166976;443.933952;30.0;18.0;304.87296000000015;821.7108479999999
0.491396;0.5646340000000001;0.017748;0.111017;2641.744896;1517.7361920000003;95.413248;298.413696;60.0;0.0;-46.25510399999985;1021.0569599999997
0.48904600000000004;0.563417;0.015141;0.11493;2629.111296;1514.464896;81.398016;308.93184;70.0;0.0;-58.88870399999996;1019.069184
0.610812;0.601986;0.03071;0.170815;3283.725312;1618.1383680000001;165.09696;459.15072;30.0;45.0;595.725312;840.2862719999998
0.6141549999999999;0.636266;0.04506;0.218347;3301.6972799999994;1710.2830079999999;242.24256000000003;586.916736;20.0;45.0;613.6972799999994;684.258624
0.49184200000000006;0.5472649999999999;0.018799;0.084049;2644.142592;1471.0483199999996;101.063424;225.923712;70.0;0.0;-43.85740799999985;1103.9898240000005
0.491772;0.555361;0.0213;0.09626;2643.766272;1492.810368;114.5088;258.74688;60.0;0.0;-44.233728000000156;1065.816192
0.560191;0.527351;0.008559;0.049741;3011.586816;1417.5194880000001;46.013184;133.703808;120.0;18.0;323.586816;1203.6286079999998
0.568738;0.60156;0.038893;0.18092;3057.535488;1616.99328;209.088768;486.31296;30.0;18.0;369.535488;827.8502400000002
0.563966;0.6442710000000001;0.064712;0.250145;3031.8812159999998;1731.8004480000004;347.89171200000004;672.38976;20.0;18.0;343.88121599999977;620.0046719999996
0.602376;0.527784;0.008499;0.048330000000000005;3238.373376;1418.6833920000001;45.690624;129.91104;120.0;34.0;550.373376;1204.3610879999999
